Meets/Tests Rate,Masters/Test Rate,Approaches/Test Rate,Meets/ELA-Reading,Masters/ELA-Reading,Approaches/ELA-Reading,CAMPUSID,School,# Enrolled,% Enrolled,# Econ Disadv,% Econ Disadv,# LEP,% LEP,# Special Ed,% Special Ed,Grade Span
52.0,21.0,83.0,48.0,22.0,81.0,240903053,ANTONIO GONZALEZ MIDDLE,685,100.0,592,86.400002,271,39.599998,71,10.4,'06 - 08
43.0,18.0,77.0,37.0,18.0,72.0,240903054,LAMAR BRUNI VERGARA MIDDLE,1013,100.0,955,94.300003,396,39.099998,108,10.7,'06 - 08
48.0,19.0,78.0,36.0,15.0,69.0,240903055,RAUL PERALES MIDDLE,451,100.0,401,88.900002,204,45.200001,47,10.4,'06 - 08
52.0,29.0,84.0,49.0,29.0,86.0,240903103,NYE EL,401,51.099998,570,72.599998,292,37.200001,80,10.2,'EE - 05
57.0,30.0,85.0,53.0,32.0,83.0,240903105,CLARK EL,208,46.299999,402,89.5,220,49.0,54,12.0,'EE - 05
47.0,24.0,79.0,42.0,19.0,76.0,240903107,SALINAS EL,400,50.0,646,80.800003,407,50.900002,58,7.3000002,'EE - 05
53.0,26.0,82.0,52.0,26.0,82.0,240903109,NEWMAN EL,250,40.599998,540,87.699997,347,56.299999,55,8.8999996,'PK - 05
70.0,44.0,94.0,66.0,44.0,94.0,240903110,TRAUTMANN EL,392,51.5,358,47.0,162,21.299999,53,7.0,'EE - 05
47.0,23.0,79.0,43.0,20.0,78.0,240903111,SIGIFREDO PEREZ EL,284,43.099998,607,92.099998,420,63.700001,75,11.4,'EE - 05
50.0,24.0,82.0,52.0,28.0,84.0,240903112,FINLEY EL,202,45.599998,390,88.0,187,42.200001,53,12.0,'EE - 05
52.0,29.0,85.0,48.0,29.0,85.0,240903114,AMPARO GUTIERREZ EL,254,53.0,371,77.5,169,35.299999,68,14.2,'EE - 05
49.0,26.0,78.0,46.0,25.0,77.0,240903115,RUIZ EL,411,50.400002,671,82.199997,422,51.700001,83,10.2,'PK - 05
68.0,41.0,92.0,65.0,41.0,92.0,240903116,MATIAS DE LLANO EL,272,51.5,345,65.300003,135,25.6,66,12.5,'EE - 05
68.0,40.0,88.0,66.0,40.0,87.0,240903117,KAZEN EL,226,48.400002,389,83.300003,244,52.200001,53,11.3,'EE - 05
45.0,20.0,77.0,40.0,17.0,77.0,240903118,JUAREZ/LINCOLN EL,300,44.799999,626,93.599998,488,72.900002,51,7.599999900000001,'EE - 05
43.0,19.0,76.0,38.0,17.0,74.0,240903119,PRADA EL,341,45.799999,692,92.900002,485,65.099998,66,8.8999996,'PK - 05
58.0,34.0,88.0,55.0,34.0,89.0,240903120,CHARLES BORCHERS EL,350,49.200001,307,43.099998,239,33.599998,69,9.6999998,'EE - 05
59.0,35.0,87.0,53.0,32.0,89.0,240903121,KENNEDY ZAPATA EL,163,42.299999,360,93.5,304,79.0,26,6.8000002,'PK - 05
69.0,39.0,93.0,66.0,38.0,94.0,240903122,COL SANTOS BENAVIDES EL,485,50.099998,350,36.200001,341,35.200001,54,5.5999999,'EE - 05
43.0,19.0,77.0,39.0,20.0,73.0,240903123,FRANKLIN D ROOSEVELT EL,297,43.299999,665,96.900002,476,69.400002,67,9.8000002,'EE - 05
52.0,26.0,85.0,46.0,21.0,83.0,240903124,JUDITH ZAFFIRINI EL,229,41.099998,451,81.0,266,47.799999,59,10.6,'PK - 05
55.0,27.0,89.0,49.0,24.0,89.0,240903125,HENRY CUELLAR EL,292,45.700001,579,90.599998,402,62.900002,63,9.8999996,'PK - 05
53.0,26.0,84.0,50.0,27.0,84.0,240903126,JULIA BIRD JONES MULLER EL,420,46.599998,694,77.0,395,43.799999,69,7.6999998,'EE - 05
46.0,22.0,79.0,39.0,19.0,79.0,240903127,JOHN W ARNDT EL,373,47.200001,757,95.800003,456,57.700001,65,8.199999799999999,'EE - 05
55.0,28.0,86.0,53.0,27.0,86.0,240903128,BONNIE L GARCIA EL,360,49.200001,617,84.400002,487,66.599998,58,7.900000099999999,'PK - 05
51.0,27.0,84.0,46.0,23.0,81.0,240903129,RODOLFO C CENTENO EL,417,43.599998,875,91.5,550,57.5,95,9.8999996,'EE - 05
61.0,34.0,90.0,54.0,30.0,88.0,240903130,DR MALAKOFF EL,344,49.700001,381,55.099998,299,43.200001,73,10.5,'EE - 05
61.0,32.0,90.0,59.0,33.0,93.0,240903131,BARBARA FASKEN EL,376,46.0,532,65.099998,436,53.400002,64,7.8000002,'EE - 05
47.0,23.0,81.0,38.0,18.0,75.0,240903132,RADCLIFFE & SUE KILLAM EL,333,47.599998,610,87.300003,368,52.599998,79,11.3,'EE - 05
45.0,23.0,80.0,40.0,21.0,79.0,240903133,VETERANS MEMORIAL EL,385,45.0,775,90.599998,501,58.599998,83,9.6999998,'EE - 05
62.0,30.0,90.0,54.0,22.0,88.0,240903134,FREEDOM EL,259,43.099998,559,93.0,395,65.699997,71,11.8,'PK - 05
70.0,40.0,93.0,67.0,39.0,93.0,240903135,SAN ISIDRO EL,292,41.700001,207,29.6,230,32.900002,44,6.3000002,'EE - 05
45.0,8.0,71.0,50.0,2.0,68.0,240904001,BRUNI H S,76,100.0,53,69.699997,3,3.9000001,14,18.4,'09 - 12
28.0,14.0,62.0,32.0,16.0,61.0,240904041,BRUNI MIDDLE,58,100.0,52,89.699997,3,5.1999998,7,12.1,'06 - 08
46.0,23.0,75.0,50.0,24.0,76.0,240904102,OILTON EL,61,45.900002,111,83.5,12,9.0,13,9.8000002,'EE - 05
57.0,15.0,87.0,55.0,11.0,81.0,241901001,BOLING H S,371,100.0,176,47.400002,9,2.4000001,27,7.3000002,'09 - 12
45.0,18.0,79.0,41.0,17.0,73.0,241901041,IAGO J H,270,100.0,158,58.5,12,4.4000001,18,6.6999998,'06 - 08
39.0,18.0,81.0,36.0,19.0,78.0,241901101,NEWGULF EL,256,49.900002,301,58.700001,51,9.8999996,35,6.8000002,'EE - 05
74.0,26.0,91.0,68.0,13.0,86.0,241902001,EAST BERNARD H S,318,100.0,86,27.0,3,0.89999998,19,6.0,'09 - 12
63.0,28.0,90.0,60.0,34.0,89.0,241902041,EAST BERNARD J H,268,100.0,101,37.700001,9,3.4000001,18,6.6999998,'05 - 08
53.0,25.0,90.0,47.0,24.0,85.0,241902101,EAST BERNARD EL,141,39.099998,155,42.900002,24,6.599999900000001,32,8.8999996,'PK - 04
48.0,15.0,76.0,41.0,9.0,65.0,241903001,EL CAMPO H S,1118,100.0,650,58.099998,83,7.400000099999999,112,10.0,'09 - 12
34.0,14.0,66.0,32.0,15.0,64.0,241903041,EL CAMPO MIDDLE,861,100.0,615,71.400002,109,12.7,71,8.199999799999999,'06 - 08
54.0,31.0,83.0,47.0,27.0,81.0,241903102,HUTCHINS EL,237,33.099998,552,77.199997,125,17.5,65,9.1000004,'01 - 03
46.0,24.0,80.0,41.0,19.0,77.0,241903103,NORTHSIDE EL,531,100.0,387,72.900002,67,12.6,32,6.0,'04 - 05
35.0,9.0,64.0,32.0,5.0,55.0,241904001,WHARTON H S,583,100.0,381,65.400002,23,3.9000001,62,10.6,'09 - 12
36.0,13.0,66.0,37.0,14.0,67.0,241904042,WHARTON J H,300,100.0,218,72.699997,42,14.0,31,10.3,'07 - 08
27.0,11.0,58.0,27.0,10.0,57.0,241904106,WHARTON EL,630,100.0,484,76.800003,113,17.9,69,11.0,'03 - 06
46.0,12.0,76.0,46.0,8.0,67.0,241906001,LOUISE H S,159,100.0,88,55.299999,13,8.199999799999999,6,3.8,'09 - 12
36.0,17.0,77.0,42.0,24.0,76.0,241906041,LOUISE J H,121,100.0,84,69.400002,13,10.7,1,0.80000001,'06 - 08
39.0,18.0,78.0,41.0,27.0,80.0,241906101,LOUISE EL,106,46.099998,161,70.0,48,20.9,21,9.1000004,'PK - 05
30.0,6.0,65.0,20.0,0.0,51.0,242902001,SHAMROCK H S,102,100.0,56,54.900002,0,0.0,15,14.7,'09 - 12
40.0,17.0,75.0,39.0,18.0,71.0,242902041,SHAMROCK MIDDLE,79,100.0,53,67.099998,4,5.0999999,7,8.8999996,'06 - 08
33.0,17.0,73.0,42.0,19.0,79.0,242902101,SHAMROCK EL,81,44.299999,124,67.800003,14,7.6999998,27,14.8,'PK - 05
47.0,19.0,83.0,48.0,18.0,82.0,242903001,WHEELER SCHOOL,331,71.0,244,52.400002,90,19.299999,47,10.1,'PK - 12
52.0,26.0,81.0,43.0,16.0,84.0,242905001,KELTON SCHOOL,65,72.199997,44,48.900002,9,10.0,11,12.2,'PK - 12
66.0,28.0,93.0,76.0,31.0,96.0,242906001,FORT ELLIOTT SCHOOL,93,68.400002,44,32.400002,1,0.69999999,12,8.8000002,'PK - 12
47.0,20.0,71.0,33.0,4.0,56.0,243901001,BURKBURNETT H S,921,100.0,356,38.700001,6,0.69999999,117,12.7,'09 - 12
14.0,0.0,43.0,-1.0,-1.0,-1.0,243901002,GATEWAY STUDENT SUPPORT CTR,15,100.0,9,60.0,0,0.0,4,26.700001,'10 - 12
0.0,0.0,0.0,0.0,0.0,0.0,243901003,WICHITA CO JJAEP,2,100.0,1,50.0,0,0.0,0,0.0,'11 - 12
36.0,14.0,70.0,38.0,20.0,70.0,243901041,BURKBURNETT MIDDLE,685,100.0,341,49.799999,8,1.2,71,10.4,'06 - 08
39.0,19.0,72.0,39.0,19.0,74.0,243901101,OVERTON RAY EL,513,100.0,284,55.400002,8,1.6,58,11.3,'03 - 05
45.0,21.0,76.0,44.0,18.0,73.0,243901103,JOHN G TOWER EL,181,40.200001,190,42.200001,17,3.8,69,15.3,'EE - 05
64.0,29.0,88.0,67.0,29.0,85.0,243902001,ELECTRA JUNIOR/SENIOR HIGH,136,100.0,80,58.799999,0,0.0,18,13.2,'07 - 12
31.0,14.0,66.0,28.0,16.0,66.0,243902101,ELECTRA EL,137,48.400002,203,71.699997,5,1.8,31,11.0,'EE - 06
64.0,25.0,84.0,59.0,12.0,76.0,243903001,IOWA PARK H S,537,100.0,193,35.900002,1,0.2,47,8.8000002,'09 - 12
53.0,23.0,85.0,53.0,26.0,84.0,243903041,W F GEORGE MIDDLE,423,100.0,162,38.299999,2,0.5,53,12.5,'06 - 08
51.0,26.0,82.0,51.0,25.0,86.0,243903101,BRADFORD EL,442,100.0,180,40.700001,5,1.1,51,11.5,'03 - 05
38.0,11.0,67.0,30.0,4.0,50.0,243905001,HIRSCHI H S,910,100.0,679,74.599998,53,5.8000002,144,15.8,'09 - 12
61.0,23.0,81.0,56.0,10.0,73.0,243905002,RIDER H S,1519,100.0,644,42.400002,27,1.8,182,12.0,'09 - 12
48.0,16.0,75.0,43.0,5.0,63.0,243905004,WICHITA FALLS H S,1231,100.0,837,68.0,92,7.5,140,11.4,'08 - 12
0.0,0.0,0.0,0.0,0.0,0.0,243905009,WICHITA COUNTY JUVENILE JUSTICE AE,28,100.0,7,25.0,0,0.0,4,14.3,'06 - 11
38.0,17.0,69.0,35.0,17.0,65.0,243905046,BARWISE MIDDLE,1178,100.0,856,72.699997,134,11.4,140,11.9,'06 - 08
52.0,24.0,80.0,51.0,26.0,80.0,243905047,MCNIEL MIDDLE,1223,100.0,603,49.299999,29,2.4000001,151,12.3,'06 - 08
24.0,10.0,54.0,29.0,15.0,59.0,243905048,KIRBY MIDDLE,637,100.0,552,86.699997,74,11.6,78,12.2,'06 - 08
22.0,9.0,58.0,17.0,5.0,55.0,243905105,BURGESS EL,119,43.900002,235,86.699997,19,7.0,33,12.2,'PK - 05
35.0,18.0,67.0,39.0,21.0,69.0,243905107,CROCKETT EL,245,51.5,322,67.599998,59,12.4,54,11.3,'KG - 05
37.0,18.0,73.0,32.0,17.0,73.0,243905108,CUNNINGHAM SCHOOL,199,44.799999,295,66.400002,3,0.69999999,88,19.799999,'EE - 05
51.0,26.0,81.0,55.0,29.0,80.0,243905109,FAIN EL,214,45.0,295,62.0,9,1.9,40,8.3999996,'PK - 05
51.0,26.0,80.0,55.0,31.0,87.0,243905111,FOWLER EL,298,52.799999,242,42.900002,31,5.5,59,10.5,'PK - 05
40.0,20.0,70.0,45.0,29.0,74.0,243905112,FRANKLIN EL,252,51.5,257,52.599998,55,11.2,40,8.199999799999999,'EE - 05
32.0,10.0,58.0,32.0,12.0,61.0,243905114,HAYNES EL,111,47.400002,193,82.5,9,3.8,27,11.5,'PK - 05
55.0,29.0,81.0,54.0,31.0,81.0,243905118,JEFFERSON EL,233,52.099998,265,59.299999,18,4.0,57,12.8,'PK - 05
33.0,13.0,68.0,37.0,18.0,73.0,243905119,LAMAR EL,161,44.400002,330,90.900002,82,22.6,26,7.1999998,'EE - 05
33.0,17.0,66.0,32.0,17.0,67.0,243905121,MILAM EL,212,43.5,341,70.0,13,2.7,65,13.3,'EE - 05
64.0,36.0,91.0,70.0,39.0,95.0,243905123,SHEPPARD AFB EL,116,37.200001,90,28.799999,17,5.4000001,12,3.8,'PK - 06
20.0,8.0,52.0,14.0,4.0,46.0,243905125,BOOKER T WASHINGTON EL,124,43.5,261,91.599998,20,7.0,32,11.2,'PK - 05
58.0,32.0,86.0,61.0,38.0,90.0,243905126,WEST FOUNDATION EL,215,50.700001,139,32.799999,30,7.099999900000001,58,13.7,'KG - 05
28.0,12.0,67.0,28.0,14.0,65.0,243905128,SCOTLAND PARK EL,191,42.0,416,91.400002,103,22.6,57,12.5,'EE - 05
36.0,19.0,64.0,31.0,14.0,60.0,243905129,SOUTHERN HILLS EL,217,43.299999,402,80.199997,91,18.200001,57,11.4,'PK - 05
22.0,9.0,58.0,19.0,9.0,54.0,243905131,ZUNDELOWITZ EL,282,49.799999,510,90.099998,150,26.5,62,11.0,'KG - 05
45.0,15.0,77.0,46.0,15.0,73.0,243906001,CITY VIEW JUNIOR/SENIOR HIGH,460,100.0,283,61.5,13,2.8,58,12.6,'07 - 12
34.0,14.0,72.0,35.0,15.0,73.0,243906101,CITY VIEW EL,321,53.400002,502,83.5,13,2.2,73,12.1,'EE - 06
45.0,14.0,78.0,45.0,13.0,79.0,244901001,HARROLD SCHOOL,81,75.699997,67,62.599998,0,0.0,13,12.1,'KG - 12
40.0,13.0,68.0,37.0,5.0,58.0,244903001,VERNON H S,552,100.0,320,58.0,30,5.4000001,73,13.2,'09 - 12
0.0,0.0,0.0,0.0,0.0,0.0,244903002,NORTH TEXAS STATE HOSPITAL - AFP -,27,100.0,8,29.6,1,3.7,8,29.6,'08 - 12
27.0,9.0,63.0,28.0,13.0,59.0,244903041,VERNON MIDDLE,466,100.0,317,68.0,46,9.8999996,69,14.8,'06 - 08
25.0,9.0,64.0,27.0,11.0,66.0,244903104,SHIVE EL,453,75.800003,435,72.699997,96,16.1,80,13.4,'02 - 05
50.0,16.0,83.0,52.0,16.0,84.0,244905001,NORTHSIDE SCHOOL,169,76.099998,91,41.0,1,0.5,20,9.0,'KG - 12
37.0,10.0,78.0,35.0,8.0,65.0,245901001,LASARA H S,110,100.0,85,77.300003,11,10.0,11,10.0,'09 - 12
32.0,12.0,71.0,42.0,17.0,78.0,245901101,LASARA EL,176,68.199997,209,81.0,45,17.4,21,8.1000004,'PK - 08
47.0,12.0,77.0,45.0,5.0,66.0,245902001,LYFORD H S,499,100.0,395,79.199997,25,5.0,46,9.1999998,'09 - 12
37.0,14.0,77.0,40.0,18.0,77.0,245902041,LYFORD MIDDLE,347,100.0,287,82.699997,20,5.8000002,31,8.8999996,'06 - 08
42.0,20.0,78.0,39.0,18.0,78.0,245902106,LYFORD EL,321,51.099998,540,86.0,80,12.7,42,6.6999998,'EE - 05
44.0,11.0,72.0,31.0,2.0,58.0,245903001,RAYMONDVILLE H S,511,100.0,440,86.099998,28,5.5,46,9.0,'09 - 12
10.0,1.0,54.0,10.0,0.0,40.0,245903004,RAYMONDVILLE OPTIONS ACADEMIC ACAD,77,100.0,77,100.0,9,11.7,9,11.7,'07 - 12
40.0,15.0,76.0,40.0,18.0,75.0,245903041,MYRA GREEN MIDDLE,437,100.0,386,88.300003,24,5.5,57,13.0,'06 - 08
53.0,28.0,89.0,54.0,28.0,90.0,245903102,PITTMAN EL,233,40.0,517,88.699997,54,9.3000002,56,9.6000004,'PK - 05
37.0,18.0,73.0,40.0,21.0,73.0,245903105,SMITH EL,193,43.799999,416,94.300003,52,11.8,40,9.1000004,'PK - 05
49.0,12.0,78.0,34.0,1.0,56.0,245904002,SAN PERLITA H S,91,100.0,73,80.199997,4,4.4000001,10,11.0,'09 - 12
42.0,12.0,83.0,42.0,15.0,77.0,245904041,SAN PERLITA MIDDLE,58,100.0,49,84.5,10,17.200001,6,10.3,'06 - 08
47.0,23.0,84.0,45.0,22.0,84.0,245904101,SAN PERLITA EL,60,50.0,107,89.199997,16,13.3,9,7.5,'PK - 05
66.0,37.0,91.0,70.0,40.0,91.0,246801001,MERIDIAN WORLD SCHOOL LLC,1233,74.800003,192,11.7,87,5.3000002,163,9.8999996,'KG - 12
41.0,15.0,73.0,43.0,20.0,77.0,246802001,GOODWATER MONTESSORI SCHOOL,131,37.5,102,29.200001,17,4.9000001,26,7.400000099999999,'PK - 07
38.0,9.0,65.0,35.0,4.0,54.0,246902001,FLORENCE H S,336,100.0,168,50.0,37,11.0,33,9.8000002,'09 - 12
0.0,0.0,0.0,0.0,0.0,0.0,246902002,WILLIAMSON COUNTY JJAEP,1,100.0,1,100.0,1,100.0,0,0.0,'10 - 10
36.0,12.0,68.0,36.0,14.0,70.0,246902041,FLORENCE MIDDLE,260,100.0,147,56.5,65,25.0,31,11.9,'06 - 08
38.0,16.0,68.0,41.0,19.0,69.0,246902101,FLORENCE EL,245,50.200001,337,69.099998,150,30.700001,48,9.8000002,'EE - 05
60.0,13.0,77.0,62.0,3.0,75.0,246904001,GEORGETOWN H S,1977,100.0,497,25.1,85,4.3000002,184,9.3000002,'09 - 12
34.0,7.0,74.0,23.0,0.0,58.0,246904002,CHIP RICHARTE H S,86,100.0,57,66.300003,5,5.8000002,3,3.5,'09 - 12
0.0,0.0,0.0,0.0,0.0,0.0,246904003,GEORGETOWN ALTER PROG,16,100.0,9,56.299999,1,6.3000002,3,18.799999,'08 - 12
52.0,10.0,72.0,53.0,1.0,66.0,246904004,EAST VIEW H S,1670,100.0,781,46.799999,176,10.5,167,10.0,'09 - 12
52.0,23.0,80.0,53.0,30.0,81.0,246904040,DOUGLAS BENOLD MIDDLE,826,100.0,232,28.1,37,4.5,79,9.6000004,'06 - 08
26.0,9.0,59.0,32.0,14.0,63.0,246904041,JAMES TIPPIT MIDDLE,530,100.0,332,62.599998,116,21.9,61,11.5,'06 - 08
36.0,15.0,70.0,42.0,21.0,71.0,246904042,CHARLES A FORBES MIDDLE,603,100.0,235,39.0,62,10.3,75,12.4,'06 - 08
27.0,9.0,62.0,33.0,15.0,65.0,246904045,GEORGE WAGNER MIDDLE,734,100.0,363,49.5,131,17.799999,73,9.8999996,'06 - 08
22.0,9.0,56.0,25.0,10.0,61.0,246904101,ANNIE PURL EL,309,42.400002,556,76.400002,285,39.099998,111,15.2,'EE - 05
33.0,14.0,67.0,34.0,20.0,71.0,246904102,CARVER EL,404,47.5,348,40.900002,208,24.5,86,10.1,'EE - 05
30.0,17.0,60.0,33.0,18.0,63.0,246904103,FROST EL,165,46.0,232,64.599998,9,2.5,54,15.0,'EE - 05
30.0,14.0,63.0,34.0,17.0,67.0,246904104,PAT COOPER EL,265,45.5,358,61.400002,121,20.799999,59,10.1,'PK - 05
45.0,20.0,76.0,45.0,24.0,78.0,246904105,DELL PICKETT EL,148,44.799999,154,46.700001,15,4.5,41,12.4,'EE - 05
53.0,25.0,81.0,56.0,30.0,84.0,246904106,RAYE MCCOY EL,312,51.5,100,16.5,13,2.0999999,68,11.2,'KG - 05
48.0,26.0,78.0,50.0,28.0,80.0,246904107,VILLAGE EL,253,47.200001,225,42.0,137,25.6,55,10.3,'EE - 05
56.0,31.0,85.0,58.0,35.0,89.0,246904109,JO ANN FORD EL,296,54.299999,54,9.8999996,7,1.3,57,10.5,'KG - 05
30.0,12.0,63.0,34.0,13.0,66.0,246904110,JAMES E MITCHELL EL,355,48.799999,438,60.200001,216,29.700001,67,9.1999998,'PK - 05
0.0,0.0,0.0,0.0,0.0,0.0,246904197,WILLIAMSON CO J J A E P,16,100.0,12,75.0,1,6.3000002,4,25.0,'08 - 12
0.0,0.0,0.0,0.0,0.0,0.0,246904199,WILLIAMSON CO JUVENILE DETENTION C,9,100.0,3,33.299999,1,11.1,2,22.200001,'06 - 10
43.0,18.0,74.0,47.0,19.0,75.0,246905001,GRANGER SCHOOL,324,72.800003,285,64.0,58,13.0,41,9.1999998,'EE - 12
60.0,21.0,81.0,56.0,11.0,73.0,246906001,HUTTO H S,2090,100.0,767,36.700001,131,6.3000002,259,12.4,'09 - 12
46.0,21.0,78.0,44.0,23.0,76.0,246906041,HUTTO MIDDLE,853,100.0,371,43.5,95,11.1,120,14.1,'06 - 08
47.0,20.0,81.0,51.0,26.0,83.0,246906042,FARLEY MIDDLE,916,100.0,339,37.0,72,7.900000099999999,122,13.3,'06 - 08
42.0,19.0,77.0,35.0,14.0,77.0,246906101,HUTTO EL,193,43.299999,159,35.700001,12,2.7,69,15.5,'PK - 05
45.0,24.0,77.0,43.0,24.0,80.0,246906103,COTTONWOOD CREEK EL,327,50.299999,297,45.700001,49,7.5,114,17.5,'EE - 05
41.0,22.0,78.0,43.0,25.0,81.0,246906104,RAY EL,380,53.099998,309,43.200001,160,22.4,59,8.300000200000001,'PK - 05
45.0,24.0,77.0,47.0,24.0,79.0,246906106,VETERANS HILL EL,350,47.599998,349,47.5,261,35.5,47,6.4000001,'PK - 05
46.0,21.0,83.0,47.0,22.0,86.0,246906107,HOWARD NORMAN EL,358,47.799999,245,32.700001,48,6.4000001,101,13.5,'EE - 05
41.0,21.0,73.0,41.0,19.0,75.0,246906121,NADINE JOHNSON EL,198,46.799999,144,34.0,9,2.0999999,54,12.8,'EE - 05
47.0,12.0,77.0,40.0,5.0,67.0,246907001,JARRELL H S,505,100.0,261,51.700001,40,7.900000099999999,57,11.3,'09 - 12
32.0,10.0,67.0,37.0,15.0,68.0,246907041,JARRELL MIDDLE,412,100.0,247,60.0,59,14.3,48,11.7,'06 - 08
32.0,16.0,66.0,30.0,16.0,64.0,246907201,JARRELL INT,428,100.0,237,55.400002,76,17.799999,56,13.1,'03 - 05
69.0,23.0,87.0,68.0,7.0,83.0,246908001,LIBERTY HILL H S,1227,100.0,204,16.6,29,2.4000001,114,9.3000002,'09 - 12
69.0,37.0,90.0,71.0,44.0,91.0,246908041,LIBERTY HILL J H,681,100.0,154,22.6,23,3.4000001,53,7.8000002,'07 - 08
53.0,25.0,81.0,55.0,28.0,77.0,246908101,LIBERTY HILL EL,142,38.599998,104,28.299999,11,3.0,62,16.799999,'EE - 04
61.0,30.0,88.0,59.0,32.0,85.0,246908102,LIBERTY HILL INT,710,100.0,172,24.200001,39,5.5,56,7.900000099999999,'05 - 06
49.0,28.0,78.0,54.0,31.0,82.0,246908103,BILL BURDEN EL,266,39.700001,202,30.1,39,5.8000002,54,8.1000004,'EE - 04
61.0,33.0,85.0,63.0,38.0,85.0,246908104,RANCHO SIENNA EL,269,37.400002,141,19.6,43,6.0,48,6.6999998,'EE - 04
78.0,40.0,91.0,75.0,25.0,86.0,246909001,ROUND ROCK H S,3501,100.0,464,13.3,123,3.5,272,7.8000002,'09 - 12
83.0,52.0,92.0,81.0,37.0,89.0,246909003,WESTWOOD H S,2756,100.0,411,14.9,122,4.4000001,159,5.8000002,'09 - 12
68.0,33.0,84.0,68.0,22.0,81.0,246909004,MCNEIL H S,2673,100.0,651,24.4,140,5.1999998,257,9.6000004,'09 - 12
55.0,21.0,76.0,52.0,10.0,70.0,246909007,STONY POINT H S,2598,100.0,987,38.0,233,9.0,319,12.3,'09 - 12
66.0,30.0,85.0,62.0,15.0,80.0,246909008,CEDAR RIDGE H S,2753,100.0,805,29.200001,129,4.6999998,286,10.4,'09 - 12
15.0,5.0,47.0,10.0,0.0,31.0,246909011,SUCCESS H S,324,100.0,157,48.5,70,21.6,22,6.8000002,'09 - 12
87.0,44.0,98.0,93.0,23.0,99.0,246909015,RRISD EARLY COLLEGE H S,288,100.0,101,35.099998,16,5.5999999,9,3.0999999,'09 - 11
36.0,14.0,71.0,36.0,16.0,68.0,246909041,C D FULKES MIDDLE,770,100.0,527,68.400002,180,23.4,110,14.3,'06 - 08
61.0,37.0,83.0,61.0,41.0,82.0,246909042,NOEL GRISHAM MIDDLE,642,100.0,197,30.700001,65,10.1,58,9.0,'06 - 08
56.0,31.0,82.0,51.0,31.0,80.0,246909043,CHISHOLM TRAIL MIDDLE,943,100.0,362,38.400002,116,12.3,109,11.6,'06 - 08
85.0,65.0,96.0,84.0,63.0,95.0,246909044,CANYON VISTA MIDDLE,1406,100.0,168,11.9,98,7.0,72,5.0999999,'06 - 08
54.0,28.0,79.0,55.0,34.0,78.0,246909045,DEERPARK MIDDLE,923,100.0,387,41.900002,62,6.6999998,116,12.6,'06 - 08
61.0,34.0,86.0,59.0,36.0,84.0,246909046,HOPEWELL MIDDLE,1216,100.0,427,35.099998,78,6.4000001,137,11.3,'06 - 08
77.0,55.0,93.0,73.0,49.0,92.0,246909047,CEDAR VALLEY MIDDLE,1296,100.0,133,10.3,46,3.5,106,8.199999799999999,'06 - 08
69.0,42.0,91.0,65.0,41.0,90.0,246909051,RIDGEVIEW MIDDLE,1370,100.0,289,21.1,63,4.5999999,139,10.1,'06 - 08
83.0,61.0,96.0,80.0,57.0,95.0,246909052,JAMES GARLAND WALSH MIDDLE,1344,100.0,157,11.7,44,3.3,99,7.400000099999999,'06 - 08
40.0,16.0,70.0,40.0,20.0,71.0,246909053,PFC ROBERT P HERNANDEZ MIDDLE,755,100.0,445,58.900002,116,15.4,112,14.8,'06 - 08
74.0,52.0,90.0,73.0,50.0,90.0,246909054,PEARSON RANCH MIDDLE,882,100.0,170,19.299999,67,7.599999900000001,76,8.6000004,'06 - 08
40.0,19.0,77.0,38.0,19.0,78.0,246909101,CLAUDE BERKMAN EL,204,42.700001,389,81.400002,186,38.900002,35,7.3000002,'PK - 05
83.0,63.0,95.0,82.0,65.0,95.0,246909105,SPICEWOOD EL,467,55.200001,60,7.099999900000001,57,6.6999998,33,3.9000001,'KG - 05
34.0,13.0,62.0,37.0,16.0,64.0,246909106,XENIA VOIGT EL,246,42.700001,425,73.800003,227,39.400002,85,14.8,'EE - 05
54.0,30.0,81.0,57.0,35.0,85.0,246909107,DEEPWOOD EL,182,47.299999,114,29.6,16,4.1999998,82,21.299999,'EE - 05
37.0,16.0,70.0,37.0,15.0,74.0,246909108,FOREST NORTH EL,192,48.700001,198,50.299999,30,7.599999900000001,71,18.0,'EE - 05
42.0,21.0,73.0,42.0,18.0,69.0,246909109,ANDERSON MILL EL,274,46.400002,366,62.0,161,27.299999,40,6.8000002,'PK - 05
79.0,55.0,94.0,78.0,54.0,96.0,246909110,KATHY CARAWAY EL,398,45.700001,72,8.300000200000001,156,17.9,52,6.0,'EE - 05
38.0,17.0,71.0,40.0,15.0,71.0,246909111,VIC ROBERTSON EL,202,46.200001,313,71.599998,141,32.299999,58,13.3,'PK - 05
60.0,39.0,84.0,60.0,42.0,87.0,246909113,PURPLE SAGE EL,213,44.299999,165,34.299999,126,26.200001,56,11.6,'EE - 05
66.0,40.0,84.0,64.0,43.0,85.0,246909114,BRUSHY CREEK EL,379,53.700001,153,21.700001,63,8.8999996,76,10.8,'EE - 05
35.0,21.0,67.0,38.0,21.0,71.0,246909115,WELLS BRANCH EL,198,41.5,291,61.0,110,23.1,46,9.6000004,'EE - 05
87.0,70.0,98.0,87.0,72.0,98.0,246909116,LAUREL MOUNTAIN EL,415,56.799999,30,4.0999998999999985,61,8.3999996,36,4.9000001,'KG - 05
